date;total-ita-sim;total-foreign-sim;prefix;country;num
2017-12-13;189;33;0030;Grecia;3
2017-12-13;189;33;0049;Germania;3
2017-12-13;189;33;0041;Svizzera;3
2017-12-13;189;33;0044;Gran Bretagna;3
2017-12-13;189;33;001;USA / Canada;2
2017-12-13;189;33;0031;Paesi Bassi (Olanda);2
2017-12-13;189;33;0081;Giappone;2
2017-12-13;189;33;00356;Malta;1
2017-12-13;189;33;00972;Israele;1
2017-12-13;189;33;0020;Egitto;1
2017-12-13;189;33;0033;Francia;1
2017-12-13;189;33;00355;Albania;1
2017-12-13;189;33;0061;Australia;1
2017-12-14;96;31;007;Federazione Russa;9
2017-12-14;96;31;0033;Francia;4
2017-12-14;96;31;0041;Svizzera;4
2017-12-14;96;31;001;USA / Canada;3
2017-12-14;96;31;0049;Germania;3
2017-12-14;96;31;0031;Paesi Bassi (Olanda);1
2017-12-14;96;31;0043;Austria;1
2017-12-14;96;31;0020;Egitto;1
2017-12-14;96;31;00358;Finlandia;1
2017-12-14;96;31;0047;Norvegia;1
2017-12-14;96;31;0081;Giappone;1
2017-12-14;96;31;00972;Israele;1
2017-12-14;96;31;0044;Gran Bretagna;1
2017-12-15;93;23;007;Federazione Russa;7
2017-12-15;93;23;0049;Germania;5
2017-12-15;93;23;001;USA / Canada;3
2017-12-15;93;23;0034;Spagna;2
2017-12-15;93;23;00351;Portogallo;2
2017-12-15;93;23;0031;Paesi Bassi (Olanda);1
2017-12-15;93;23;0041;Svizzera;1
2017-12-15;93;23;0030;Grecia;1
2017-12-15;93;23;0020;Egitto;1
2017-12-16;101;41;0041;Svizzera;10
2017-12-16;101;41;0091;India;6
2017-12-16;101;41;0034;Spagna;4
2017-12-16;101;41;001;USA / Canada;4
2017-12-16;101;41;0044;Gran Bretagna;4
2017-12-16;101;41;00358;Finlandia;3
2017-12-16;101;41;0090;Turchia;3
2017-12-16;101;41;0033;Francia;3
2017-12-16;101;41;0032;Belgio;1
2017-12-16;101;41;0049;Germania;1
2017-12-16;101;41;007;Federazione Russa;1
2017-12-16;101;41;0045;Danimarca;1
2017-12-17;61;35;0041;Svizzera;8
2017-12-17;61;35;0044;Gran Bretagna;7
2017-12-17;61;35;0034;Spagna;4
2017-12-17;61;35;001;USA / Canada;3
2017-12-17;61;35;0033;Francia;2
2017-12-17;61;35;00351;Portogallo;2
2017-12-17;61;35;0049;Germania;2
2017-12-17;61;35;0090;Turchia;2
2017-12-17;61;35;0020;Egitto;2
2017-12-17;61;35;0043;Austria;1
2017-12-17;61;35;007;Federazione Russa;1
2017-12-17;61;35;0091;India;1
2017-12-18;83;24;0047;Norvegia;4
2017-12-18;83;24;0041;Svizzera;3
2017-12-18;83;24;0049;Germania;3
2017-12-18;83;24;0044;Gran Bretagna;3
2017-12-18;83;24;001;USA / Canada;2
2017-12-18;83;24;0031;Paesi Bassi (Olanda);2
2017-12-18;83;24;0081;Giappone;2
2017-12-18;83;24;0033;Francia;1
2017-12-18;83;24;0034;Spagna;1
2017-12-18;83;24;007;Federazione Russa;1
2017-12-18;83;24;00355;Albania;1
2017-12-18;83;24;0090;Turchia;1
2017-12-19;90;36;007;Federazione Russa;6
2017-12-19;90;36;0049;Germania;6
2017-12-19;90;36;0044;Gran Bretagna;5
2017-12-19;90;36;0033;Francia;3
2017-12-19;90;36;00351;Portogallo;2
2017-12-19;90;36;001;USA / Canada;2
2017-12-19;90;36;0090;Turchia;2
2017-12-19;90;36;00352;Lussemburgo;1
2017-12-19;90;36;0041;Svizzera;1
2017-12-19;90;36;0030;Grecia;1
2017-12-19;90;36;00356;Malta;1
2017-12-19;90;36;0046;Svezia;1
2017-12-19;90;36;0061;Australia;1
2017-12-19;90;36;00386;Slovenia;1
2017-12-19;90;36;0043;Austria;1
2017-12-19;90;36;0020;Egitto;1
2017-12-19;90;36;0036;Ungheria;1
2017-12-20;109;33;0044;Gran Bretagna;8
2017-12-20;109;33;0049;Germania;7
2017-12-20;109;33;0041;Svizzera;5
2017-12-20;109;33;007;Federazione Russa;4
2017-12-20;109;33;0033;Francia;3
2017-12-20;109;33;0092;Pakistan;1
2017-12-20;109;33;00972;Israele;1
2017-12-20;109;33;001;USA / Canada;1
2017-12-20;109;33;0031;Paesi Bassi (Olanda);1
2017-12-20;109;33;00351;Portogallo;1
2017-12-20;109;33;0036;Ungheria;1
2017-12-21;116;31;007;Federazione Russa;7
2017-12-21;116;31;0033;Francia;4
2017-12-21;116;31;0041;Svizzera;4
2017-12-21;116;31;0044;Gran Bretagna;3
2017-12-21;116;31;0091;India;2
2017-12-21;116;31;0034;Spagna;2
2017-12-21;116;31;0049;Germania;2
2017-12-21;116;31;00972;Israele;2
2017-12-21;116;31;0061;Australia;1
2017-12-21;116;31;00355;Albania;1
2017-12-21;116;31;001;USA / Canada;1
2017-12-21;116;31;0036;Ungheria;1
2017-12-21;116;31;0043;Austria;1
2017-12-22;107;33;007;Federazione Russa;6
2017-12-22;107;33;0041;Svizzera;6
2017-12-22;107;33;001;USA / Canada;6
2017-12-22;107;33;0044;Gran Bretagna;3
2017-12-22;107;33;00356;Malta;3
2017-12-22;107;33;0049;Germania;3
2017-12-22;107;33;00351;Portogallo;1
2017-12-22;107;33;0090;Turchia;1
2017-12-22;107;33;0033;Francia;1
2017-12-22;107;33;0034;Spagna;1
2017-12-22;107;33;00355;Albania;1
2017-12-22;107;33;00385;Croazia;1
2017-12-23;130;71;0041;Svizzera;15
2017-12-23;130;71;0049;Germania;15
2017-12-23;130;71;0033;Francia;10
2017-12-23;130;71;007;Federazione Russa;6
2017-12-23;130;71;0034;Spagna;4
2017-12-23;130;71;0091;India;4
2017-12-23;130;71;00355;Albania;3
2017-12-23;130;71;0044;Gran Bretagna;3
2017-12-23;130;71;0031;Paesi Bassi (Olanda);3
2017-12-23;130;71;0046;Svezia;2
2017-12-23;130;71;001;USA / Canada;2
2017-12-23;130;71;00356;Malta;1
2017-12-23;130;71;00385;Croazia;1
2017-12-23;130;71;00421;Slovacchia;1
2017-12-23;130;71;0036;Ungheria;1
2017-12-24;112;54;0049;Germania;15
2017-12-24;112;54;0041;Svizzera;6
2017-12-24;112;54;001;USA / Canada;5
2017-12-24;112;54;0034;Spagna;5
2017-12-24;112;54;0044;Gran Bretagna;5
2017-12-24;112;54;007;Federazione Russa;5
2017-12-24;112;54;0033;Francia;4
2017-12-24;112;54;0091;India;2
2017-12-24;112;54;00351;Portogallo;2
2017-12-24;112;54;00385;Croazia;1
2017-12-24;112;54;0090;Turchia;1
2017-12-24;112;54;00216;Tunisia;1
2017-12-24;112;54;00352;Lussemburgo;1
2017-12-24;112;54;00355;Albania;1
2017-12-25;99;34;007;Federazione Russa;7
2017-12-25;99;34;0041;Svizzera;5
2017-12-25;99;34;0049;Germania;5
2017-12-25;99;34;0033;Francia;4
2017-12-25;99;34;001;USA / Canada;3
2017-12-25;99;34;0034;Spagna;2
2017-12-25;99;34;0031;Paesi Bassi (Olanda);2
2017-12-25;99;34;0045;Danimarca;1
2017-12-25;99;34;00351;Portogallo;1
2017-12-25;99;34;0091;India;1
2017-12-25;99;34;0047;Norvegia;1
2017-12-25;99;34;00352;Lussemburgo;1
2017-12-25;99;34;0044;Gran Bretagna;1
2017-12-26;68;44;0041;Svizzera;12
2017-12-26;68;44;0049;Germania;8
2017-12-26;68;44;007;Federazione Russa;7
2017-12-26;68;44;0033;Francia;4
2017-12-26;68;44;0044;Gran Bretagna;4
2017-12-26;68;44;0031;Paesi Bassi (Olanda);2
2017-12-26;68;44;001;USA / Canada;2
2017-12-26;68;44;0034;Spagna;2
2017-12-26;68;44;0047;Norvegia;1
2017-12-26;68;44;00351;Portogallo;1
2017-12-26;68;44;00355;Albania;1
2017-12-27;86;38;0041;Svizzera;15
2017-12-27;86;38;0049;Germania;7
2017-12-27;86;38;007;Federazione Russa;6
2017-12-27;86;38;0033;Francia;3
2017-12-27;86;38;0034;Spagna;2
2017-12-27;86;38;00351;Portogallo;1
2017-12-27;86;38;001;USA / Canada;1
2017-12-27;86;38;00972;Israele;1
2017-12-27;86;38;00216;Tunisia;1
2017-12-27;86;38;0044;Gran Bretagna;1
2017-12-28;121;83;0041;Svizzera;29
2017-12-28;121;83;0049;Germania;13
2017-12-28;121;83;007;Federazione Russa;9
2017-12-28;121;83;0044;Gran Bretagna;8
2017-12-28;121;83;0033;Francia;5
2017-12-28;121;83;001;USA / Canada;4
2017-12-28;121;83;0034;Spagna;3
2017-12-28;121;83;00356;Malta;3
2017-12-28;121;83;0031;Paesi Bassi (Olanda);2
2017-12-28;121;83;0045;Danimarca;2
2017-12-28;121;83;0061;Australia;1
2017-12-28;121;83;00972;Israele;1
2017-12-28;121;83;00355;Albania;1
2017-12-28;121;83;00216;Tunisia;1
2017-12-28;121;83;0091;India;1
2017-12-29;159;131;0041;Svizzera;33
2017-12-29;159;131;007;Federazione Russa;21
2017-12-29;159;131;0033;Francia;17
2017-12-29;159;131;0049;Germania;13
2017-12-29;159;131;001;USA / Canada;9
2017-12-29;159;131;0034;Spagna;7
2017-12-29;159;131;0044;Gran Bretagna;7
2017-12-29;159;131;00351;Portogallo;4
2017-12-29;159;131;0031;Paesi Bassi (Olanda);3
2017-12-29;159;131;0090;Turchia;2
2017-12-29;159;131;00972;Israele;2
2017-12-29;159;131;0047;Norvegia;2
2017-12-29;159;131;0061;Australia;2
2017-12-29;159;131;00421;Slovacchia;2
2017-12-29;159;131;0036;Ungheria;2
2017-12-29;159;131;0043;Austria;2
2017-12-29;159;131;00356;Malta;1
2017-12-29;159;131;00355;Albania;1
2017-12-29;159;131;00216;Tunisia;1
2017-12-30;189;143;0041;Svizzera;39
2017-12-30;189;143;0049;Germania;31
2017-12-30;189;143;0044;Gran Bretagna;13
2017-12-30;189;143;007;Federazione Russa;12
2017-12-30;189;143;0033;Francia;10
2017-12-30;189;143;001;USA / Canada;7
2017-12-30;189;143;00216;Tunisia;5
2017-12-30;189;143;0031;Paesi Bassi (Olanda);5
2017-12-30;189;143;0034;Spagna;4
2017-12-30;189;143;0090;Turchia;3
2017-12-30;189;143;00356;Malta;3
2017-12-30;189;143;00352;Lussemburgo;2
2017-12-30;189;143;0091;India;2
2017-12-30;189;143;0061;Australia;1
2017-12-30;189;143;00355;Albania;1
2017-12-30;189;143;0036;Ungheria;1
2017-12-30;189;143;00385;Croazia;1
2017-12-30;189;143;0047;Norvegia;1
2017-12-30;189;143;00972;Israele;1
2017-12-30;189;143;0046;Svezia;1
2017-12-31;180;166;0041;Svizzera;57
2017-12-31;180;166;0049;Germania;30
2017-12-31;180;166;0033;Francia;20
2017-12-31;180;166;007;Federazione Russa;17
2017-12-31;180;166;0034;Spagna;6
2017-12-31;180;166;001;USA / Canada;6
2017-12-31;180;166;0043;Austria;5
2017-12-31;180;166;0044;Gran Bretagna;4
2017-12-31;180;166;0090;Turchia;4
2017-12-31;180;166;00216;Tunisia;3
2017-12-31;180;166;00351;Portogallo;3
2017-12-31;180;166;00385;Croazia;3
2017-12-31;180;166;00421;Slovacchia;2
2017-12-31;180;166;0091;India;2
2017-12-31;180;166;00352;Lussemburgo;1
2017-12-31;180;166;00972;Israele;1
2017-12-31;180;166;0031;Paesi Bassi (Olanda);1
2017-12-31;180;166;00372;Estonia;1
