date;total-ita-sim;total-foreign-sim;prefix;country;num
2018-04-20;367;167;0041;Svizzera;28
2018-04-20;367;167;007;Federazione Russa;28
2018-04-20;367;167;0049;Germania;27
2018-04-20;367;167;0033;Francia;16
2018-04-20;367;167;0044;Gran Bretagna;10
2018-04-20;367;167;0090;Turchia;7
2018-04-20;367;167;0031;Paesi Bassi (Olanda);6
2018-04-20;367;167;0020;Egitto;6
2018-04-20;367;167;00351;Portogallo;5
2018-04-20;367;167;00385;Croazia;4
2018-04-20;367;167;0061;Australia;4
2018-04-20;367;167;0091;India;4
2018-04-20;367;167;0034;Spagna;4
2018-04-20;367;167;001;USA / Canada;4
2018-04-20;367;167;0045;Danimarca;3
2018-04-20;367;167;0081;Giappone;3
2018-04-20;367;167;00972;Israele;3
2018-04-20;367;167;00974;Qatar;1
2018-04-20;367;167;00216;Tunisia;1
2018-04-20;367;167;00356;Malta;1
2018-04-20;367;167;0030;Grecia;1
2018-04-20;367;167;00386;Slovenia;1
2018-04-21;370;187;0041;Svizzera;55
2018-04-21;370;187;0049;Germania;37
2018-04-21;370;187;007;Federazione Russa;22
2018-04-21;370;187;001;USA / Canada;10
2018-04-21;370;187;0091;India;9
2018-04-21;370;187;0033;Francia;9
2018-04-21;370;187;0090;Turchia;7
2018-04-21;370;187;0044;Gran Bretagna;6
2018-04-21;370;187;0020;Egitto;4
2018-04-21;370;187;0031;Paesi Bassi (Olanda);4
2018-04-21;370;187;00351;Portogallo;4
2018-04-21;370;187;0032;Belgio;3
2018-04-21;370;187;0036;Ungheria;3
2018-04-21;370;187;0034;Spagna;2
2018-04-21;370;187;0061;Australia;2
2018-04-21;370;187;0045;Danimarca;2
2018-04-21;370;187;00355;Albania;2
2018-04-21;370;187;00386;Slovenia;1
2018-04-21;370;187;00385;Croazia;1
2018-04-21;370;187;0043;Austria;1
2018-04-21;370;187;00972;Israele;1
2018-04-21;370;187;00216;Tunisia;1
2018-04-21;370;187;00974;Qatar;1
2018-04-22;328;165;0041;Svizzera;44
2018-04-22;328;165;007;Federazione Russa;22
2018-04-22;328;165;0049;Germania;21
2018-04-22;328;165;0033;Francia;11
2018-04-22;328;165;0090;Turchia;11
2018-04-22;328;165;001;USA / Canada;9
2018-04-22;328;165;0044;Gran Bretagna;9
2018-04-22;328;165;0091;India;7
2018-04-22;328;165;0034;Spagna;5
2018-04-22;328;165;00351;Portogallo;4
2018-04-22;328;165;0061;Australia;3
2018-04-22;328;165;00972;Israele;3
2018-04-22;328;165;0031;Paesi Bassi (Olanda);3
2018-04-22;328;165;00352;Lussemburgo;2
2018-04-22;328;165;00356;Malta;2
2018-04-22;328;165;0036;Ungheria;2
2018-04-22;328;165;0047;Norvegia;1
2018-04-22;328;165;0020;Egitto;1
2018-04-22;328;165;0030;Grecia;1
2018-04-22;328;165;0032;Belgio;1
2018-04-22;328;165;00974;Qatar;1
2018-04-22;328;165;0043;Austria;1
2018-04-22;328;165;00216;Tunisia;1
2018-04-23;263;122;0041;Svizzera;19
2018-04-23;263;122;0033;Francia;16
2018-04-23;263;122;007;Federazione Russa;16
2018-04-23;263;122;0049;Germania;15
2018-04-23;263;122;001;USA / Canada;8
2018-04-23;263;122;0044;Gran Bretagna;7
2018-04-23;263;122;00355;Albania;5
2018-04-23;263;122;0091;India;5
2018-04-23;263;122;0020;Egitto;5
2018-04-23;263;122;0034;Spagna;4
2018-04-23;263;122;00351;Portogallo;2
2018-04-23;263;122;0031;Paesi Bassi (Olanda);2
2018-04-23;263;122;0047;Norvegia;2
2018-04-23;263;122;0090;Turchia;2
2018-04-23;263;122;00972;Israele;2
2018-04-23;263;122;00216;Tunisia;2
2018-04-23;263;122;00352;Lussemburgo;1
2018-04-23;263;122;0045;Danimarca;1
2018-04-23;263;122;00385;Croazia;1
2018-04-23;263;122;0043;Austria;1
2018-04-23;263;122;0081;Giappone;1
2018-04-23;263;122;0030;Grecia;1
2018-04-23;263;122;0032;Belgio;1
2018-04-23;263;122;00421;Slovacchia;1
2018-04-23;263;122;0046;Svezia;1
2018-04-23;263;122;00974;Qatar;1
2018-04-24;208;54;0041;Svizzera;13
2018-04-24;208;54;007;Federazione Russa;11
2018-04-24;208;54;0033;Francia;9
2018-04-24;208;54;00351;Portogallo;4
2018-04-24;208;54;0049;Germania;4
2018-04-24;208;54;001;USA / Canada;4
2018-04-24;208;54;0091;India;4
2018-04-24;208;54;0044;Gran Bretagna;3
2018-04-24;208;54;0030;Grecia;1
2018-04-24;208;54;0061;Australia;1
2018-04-25;302;76;0049;Germania;17
2018-04-25;302;76;007;Federazione Russa;11
2018-04-25;302;76;0041;Svizzera;11
2018-04-25;302;76;0033;Francia;6
2018-04-25;302;76;001;USA / Canada;5
2018-04-25;302;76;0044;Gran Bretagna;4
2018-04-25;302;76;0091;India;3
2018-04-25;302;76;0020;Egitto;3
2018-04-25;302;76;00351;Portogallo;2
2018-04-25;302;76;0031;Paesi Bassi (Olanda);2
2018-04-25;302;76;0090;Turchia;2
2018-04-25;302;76;00355;Albania;2
2018-04-25;302;76;00385;Croazia;2
2018-04-25;302;76;0036;Ungheria;1
2018-04-25;302;76;00372;Estonia;1
2018-04-25;302;76;0045;Danimarca;1
2018-04-25;302;76;0034;Spagna;1
2018-04-25;302;76;00356;Malta;1
2018-04-25;302;76;0046;Svezia;1
2018-04-26;226;111;0041;Svizzera;28
2018-04-26;226;111;007;Federazione Russa;22
2018-04-26;226;111;0033;Francia;17
2018-04-26;226;111;0049;Germania;16
2018-04-26;226;111;001;USA / Canada;5
2018-04-26;226;111;0031;Paesi Bassi (Olanda);5
2018-04-26;226;111;0044;Gran Bretagna;3
2018-04-26;226;111;0061;Australia;3
2018-04-26;226;111;0034;Spagna;2
2018-04-26;226;111;0045;Danimarca;2
2018-04-26;226;111;0090;Turchia;2
2018-04-26;226;111;00972;Israele;1
2018-04-26;226;111;00216;Tunisia;1
2018-04-26;226;111;0091;India;1
2018-04-26;226;111;00421;Slovacchia;1
2018-04-26;226;111;00385;Croazia;1
2018-04-26;226;111;0043;Austria;1
2018-04-27;209;121;0049;Germania;22
2018-04-27;209;121;007;Federazione Russa;21
2018-04-27;209;121;0041;Svizzera;20
2018-04-27;209;121;0044;Gran Bretagna;11
2018-04-27;209;121;0033;Francia;10
2018-04-27;209;121;001;USA / Canada;5
2018-04-27;209;121;00351;Portogallo;5
2018-04-27;209;121;0090;Turchia;5
2018-04-27;209;121;0031;Paesi Bassi (Olanda);4
2018-04-27;209;121;00216;Tunisia;3
2018-04-27;209;121;00358;Finlandia;3
2018-04-27;209;121;0091;India;3
2018-04-27;209;121;0036;Ungheria;3
2018-04-27;209;121;0034;Spagna;2
2018-04-27;209;121;0030;Grecia;2
2018-04-27;209;121;0045;Danimarca;1
2018-04-27;209;121;00386;Slovenia;1
2018-04-28;287;233;0041;Svizzera;89
2018-04-28;287;233;0049;Germania;45
2018-04-28;287;233;007;Federazione Russa;23
2018-04-28;287;233;0033;Francia;15
2018-04-28;287;233;00351;Portogallo;9
2018-04-28;287;233;001;USA / Canada;8
2018-04-28;287;233;0044;Gran Bretagna;7
2018-04-28;287;233;0091;India;6
2018-04-28;287;233;0034;Spagna;6
2018-04-28;287;233;0090;Turchia;6
2018-04-28;287;233;0031;Paesi Bassi (Olanda);4
2018-04-28;287;233;0081;Giappone;3
2018-04-28;287;233;0020;Egitto;2
2018-04-28;287;233;0030;Grecia;2
2018-04-28;287;233;00421;Slovacchia;2
2018-04-28;287;233;00216;Tunisia;1
2018-04-28;287;233;0046;Svezia;1
2018-04-28;287;233;00356;Malta;1
2018-04-28;287;233;00386;Slovenia;1
2018-04-28;287;233;00352;Lussemburgo;1
2018-04-28;287;233;0047;Norvegia;1
2018-04-29;266;185;0041;Svizzera;54
2018-04-29;266;185;007;Federazione Russa;32
2018-04-29;266;185;0049;Germania;26
2018-04-29;266;185;001;USA / Canada;13
2018-04-29;266;185;0033;Francia;8
2018-04-29;266;185;00355;Albania;8
2018-04-29;266;185;0031;Paesi Bassi (Olanda);6
2018-04-29;266;185;00351;Portogallo;6
2018-04-29;266;185;00385;Croazia;5
2018-04-29;266;185;0044;Gran Bretagna;5
2018-04-29;266;185;0081;Giappone;4
2018-04-29;266;185;00386;Slovenia;4
2018-04-29;266;185;0090;Turchia;4
2018-04-29;266;185;0091;India;3
2018-04-29;266;185;0036;Ungheria;2
2018-04-29;266;185;0047;Norvegia;1
2018-04-29;266;185;0030;Grecia;1
2018-04-29;266;185;0061;Australia;1
2018-04-29;266;185;0043;Austria;1
2018-04-29;266;185;00352;Lussemburgo;1
2018-04-30;300;162;0041;Svizzera;42
2018-04-30;300;162;007;Federazione Russa;35
2018-04-30;300;162;0049;Germania;25
2018-04-30;300;162;0033;Francia;13
2018-04-30;300;162;001;USA / Canada;10
2018-04-30;300;162;0044;Gran Bretagna;5
2018-04-30;300;162;0030;Grecia;4
2018-04-30;300;162;00351;Portogallo;4
2018-04-30;300;162;0091;India;3
2018-04-30;300;162;00216;Tunisia;3
2018-04-30;300;162;0031;Paesi Bassi (Olanda);2
2018-04-30;300;162;0090;Turchia;2
2018-04-30;300;162;0081;Giappone;2
2018-04-30;300;162;00352;Lussemburgo;2
2018-04-30;300;162;00386;Slovenia;2
2018-04-30;300;162;00355;Albania;1
2018-04-30;300;162;0034;Spagna;1
2018-04-30;300;162;00358;Finlandia;1
2018-04-30;300;162;0036;Ungheria;1
2018-04-30;300;162;00972;Israele;1
2018-04-30;300;162;00385;Croazia;1
2018-04-30;300;162;0043;Austria;1
2018-04-30;300;162;0046;Svezia;1
2018-05-01;202;84;007;Federazione Russa;16
2018-05-01;202;84;0041;Svizzera;12
2018-05-01;202;84;0049;Germania;11
2018-05-01;202;84;0033;Francia;8
2018-05-01;202;84;0044;Gran Bretagna;7
2018-05-01;202;84;0031;Paesi Bassi (Olanda);5
2018-05-01;202;84;0091;India;4
2018-05-01;202;84;00351;Portogallo;3
2018-05-01;202;84;001;USA / Canada;3
2018-05-01;202;84;0034;Spagna;2
2018-05-01;202;84;0030;Grecia;2
2018-05-01;202;84;00355;Albania;2
2018-05-01;202;84;0045;Danimarca;2
2018-05-01;202;84;00216;Tunisia;1
2018-05-01;202;84;00354;Islanda;1
2018-05-01;202;84;00386;Slovenia;1
2018-05-01;202;84;0043;Austria;1
2018-05-01;202;84;0047;Norvegia;1
2018-05-01;202;84;0020;Egitto;1
2018-05-01;202;84;00356;Malta;1
2018-05-02;100;42;007;Federazione Russa;14
2018-05-02;100;42;0033;Francia;5
2018-05-02;100;42;0044;Gran Bretagna;5
2018-05-02;100;42;0049;Germania;4
2018-05-02;100;42;0041;Svizzera;4
2018-05-02;100;42;0031;Paesi Bassi (Olanda);2
2018-05-02;100;42;001;USA / Canada;2
2018-05-02;100;42;0036;Ungheria;2
2018-05-02;100;42;0030;Grecia;1
2018-05-02;100;42;0046;Svezia;1
2018-05-02;100;42;0045;Danimarca;1
2018-05-02;100;42;0061;Australia;1
2018-05-03;162;106;007;Federazione Russa;28
2018-05-03;162;106;0041;Svizzera;16
2018-05-03;162;106;0049;Germania;15
2018-05-03;162;106;0033;Francia;13
2018-05-03;162;106;0044;Gran Bretagna;5
2018-05-03;162;106;001;USA / Canada;4
2018-05-03;162;106;0090;Turchia;3
2018-05-03;162;106;0091;India;3
2018-05-03;162;106;0031;Paesi Bassi (Olanda);3
2018-05-03;162;106;0081;Giappone;3
2018-05-03;162;106;00358;Finlandia;2
2018-05-03;162;106;0034;Spagna;2
2018-05-03;162;106;0030;Grecia;2
2018-05-03;162;106;0061;Australia;2
2018-05-03;162;106;00385;Croazia;2
2018-05-03;162;106;00355;Albania;1
2018-05-03;162;106;00216;Tunisia;1
2018-05-03;162;106;00421;Slovacchia;1
2018-05-04;155;105;0041;Svizzera;23
2018-05-04;155;105;007;Federazione Russa;17
2018-05-04;155;105;0049;Germania;11
2018-05-04;155;105;001;USA / Canada;9
2018-05-04;155;105;0033;Francia;8
2018-05-04;155;105;0044;Gran Bretagna;4
2018-05-04;155;105;0091;India;4
2018-05-04;155;105;00386;Slovenia;3
2018-05-04;155;105;0090;Turchia;3
2018-05-04;155;105;0030;Grecia;3
2018-05-04;155;105;0031;Paesi Bassi (Olanda);3
2018-05-04;155;105;0034;Spagna;3
2018-05-04;155;105;0081;Giappone;3
2018-05-04;155;105;00974;Qatar;2
2018-05-04;155;105;0043;Austria;2
2018-05-04;155;105;00358;Finlandia;2
2018-05-04;155;105;0045;Danimarca;1
2018-05-04;155;105;00355;Albania;1
2018-05-04;155;105;0061;Australia;1
2018-05-04;155;105;00385;Croazia;1
2018-05-04;155;105;00351;Portogallo;1
2018-05-05;227;180;0041;Svizzera;41
2018-05-05;227;180;007;Federazione Russa;40
2018-05-05;227;180;0049;Germania;27
2018-05-05;227;180;0033;Francia;17
2018-05-05;227;180;001;USA / Canada;13
2018-05-05;227;180;0044;Gran Bretagna;8
2018-05-05;227;180;0034;Spagna;5
2018-05-05;227;180;0091;India;4
2018-05-05;227;180;0031;Paesi Bassi (Olanda);4
2018-05-05;227;180;00351;Portogallo;3
2018-05-05;227;180;00216;Tunisia;3
2018-05-05;227;180;00358;Finlandia;2
2018-05-05;227;180;0081;Giappone;2
2018-05-05;227;180;0090;Turchia;2
2018-05-05;227;180;0036;Ungheria;2
2018-05-05;227;180;0061;Australia;1
2018-05-05;227;180;0020;Egitto;1
2018-05-05;227;180;0030;Grecia;1
2018-05-05;227;180;0032;Belgio;1
2018-05-05;227;180;00356;Malta;1
2018-05-05;227;180;00385;Croazia;1
2018-05-05;227;180;00974;Qatar;1
2018-05-06;256;133;007;Federazione Russa;22
2018-05-06;256;133;0041;Svizzera;22
2018-05-06;256;133;0044;Gran Bretagna;17
2018-05-06;256;133;0033;Francia;15
2018-05-06;256;133;0049;Germania;14
2018-05-06;256;133;001;USA / Canada;8
2018-05-06;256;133;0090;Turchia;6
2018-05-06;256;133;0091;India;5
2018-05-06;256;133;0034;Spagna;4
2018-05-06;256;133;00355;Albania;3
2018-05-06;256;133;00351;Portogallo;3
2018-05-06;256;133;0043;Austria;2
2018-05-06;256;133;00972;Israele;2
2018-05-06;256;133;0045;Danimarca;2
2018-05-06;256;133;0020;Egitto;1
2018-05-06;256;133;00358;Finlandia;1
2018-05-06;256;133;0061;Australia;1
2018-05-06;256;133;00421;Slovacchia;1
2018-05-06;256;133;00974;Qatar;1
2018-05-06;256;133;00216;Tunisia;1
2018-05-06;256;133;0031;Paesi Bassi (Olanda);1
2018-05-06;256;133;0036;Ungheria;1
2018-05-07;238;122;007;Federazione Russa;32
2018-05-07;238;122;0041;Svizzera;21
2018-05-07;238;122;0033;Francia;14
2018-05-07;238;122;0049;Germania;13
2018-05-07;238;122;0044;Gran Bretagna;9
2018-05-07;238;122;001;USA / Canada;6
2018-05-07;238;122;0031;Paesi Bassi (Olanda);5
2018-05-07;238;122;00385;Croazia;2
2018-05-07;238;122;0090;Turchia;2
2018-05-07;238;122;00355;Albania;2
2018-05-07;238;122;0045;Danimarca;2
2018-05-07;238;122;0034;Spagna;2
2018-05-07;238;122;00351;Portogallo;2
2018-05-07;238;122;00421;Slovacchia;2
2018-05-07;238;122;0061;Australia;1
2018-05-07;238;122;00356;Malta;1
2018-05-07;238;122;0036;Ungheria;1
2018-05-07;238;122;00386;Slovenia;1
2018-05-07;238;122;0091;India;1
2018-05-07;238;122;0030;Grecia;1
2018-05-07;238;122;0081;Giappone;1
2018-05-07;238;122;00216;Tunisia;1
2018-05-08;213;115;007;Federazione Russa;30
2018-05-08;213;115;0033;Francia;18
2018-05-08;213;115;0044;Gran Bretagna;15
2018-05-08;213;115;0041;Svizzera;11
2018-05-08;213;115;0049;Germania;11
2018-05-08;213;115;001;USA / Canada;7
2018-05-08;213;115;00351;Portogallo;4
2018-05-08;213;115;00216;Tunisia;3
2018-05-08;213;115;00972;Israele;2
2018-05-08;213;115;00372;Estonia;2
2018-05-08;213;115;00358;Finlandia;2
2018-05-08;213;115;0036;Ungheria;2
2018-05-08;213;115;0020;Egitto;1
2018-05-08;213;115;0030;Grecia;1
2018-05-08;213;115;0032;Belgio;1
2018-05-08;213;115;00355;Albania;1
2018-05-08;213;115;00386;Slovenia;1
2018-05-08;213;115;0061;Australia;1
2018-05-08;213;115;0091;India;1
2018-05-08;213;115;0045;Danimarca;1
2018-05-09;185;124;0049;Germania;25
2018-05-09;185;124;0041;Svizzera;23
2018-05-09;185;124;007;Federazione Russa;21
2018-05-09;185;124;0033;Francia;13
2018-05-09;185;124;0044;Gran Bretagna;8
2018-05-09;185;124;001;USA / Canada;5
2018-05-09;185;124;00356;Malta;4
2018-05-09;185;124;0031;Paesi Bassi (Olanda);4
2018-05-09;185;124;0034;Spagna;3
2018-05-09;185;124;0091;India;2
2018-05-09;185;124;0061;Australia;2
2018-05-09;185;124;0032;Belgio;2
2018-05-09;185;124;0036;Ungheria;2
2018-05-09;185;124;00216;Tunisia;2
2018-05-09;185;124;0090;Turchia;2
2018-05-09;185;124;0045;Danimarca;1
2018-05-09;185;124;00386;Slovenia;1
2018-05-09;185;124;0043;Austria;1
2018-05-09;185;124;0020;Egitto;1
2018-05-09;185;124;00974;Qatar;1
2018-05-09;185;124;00351;Portogallo;1
2018-05-10;206;240;0041;Svizzera;117
2018-05-10;206;240;0049;Germania;33
2018-05-10;206;240;0033;Francia;21
2018-05-10;206;240;007;Federazione Russa;15
2018-05-10;206;240;001;USA / Canada;9
2018-05-10;206;240;00351;Portogallo;8
2018-05-10;206;240;0044;Gran Bretagna;8
2018-05-10;206;240;0031;Paesi Bassi (Olanda);6
2018-05-10;206;240;0032;Belgio;5
2018-05-10;206;240;0045;Danimarca;3
2018-05-10;206;240;0030;Grecia;2
2018-05-10;206;240;0034;Spagna;2
2018-05-10;206;240;0020;Egitto;2
2018-05-10;206;240;0036;Ungheria;2
2018-05-10;206;240;00385;Croazia;1
2018-05-10;206;240;0091;India;1
2018-05-10;206;240;00974;Qatar;1
2018-05-10;206;240;00216;Tunisia;1
2018-05-10;206;240;0090;Turchia;1
2018-05-10;206;240;00972;Israele;1
2018-05-10;206;240;00352;Lussemburgo;1
2018-05-11;212;235;0041;Svizzera;101
2018-05-11;212;235;0049;Germania;38
2018-05-11;212;235;0033;Francia;28
2018-05-11;212;235;007;Federazione Russa;18
2018-05-11;212;235;001;USA / Canada;16
2018-05-11;212;235;0044;Gran Bretagna;8
2018-05-11;212;235;0031;Paesi Bassi (Olanda);5
2018-05-11;212;235;0034;Spagna;3
2018-05-11;212;235;00351;Portogallo;2
2018-05-11;212;235;0032;Belgio;2
2018-05-11;212;235;00974;Qatar;2
2018-05-11;212;235;0036;Ungheria;2
2018-05-11;212;235;00421;Slovacchia;2
2018-05-11;212;235;00355;Albania;2
2018-05-11;212;235;00372;Estonia;1
2018-05-11;212;235;00385;Croazia;1
2018-05-11;212;235;0043;Austria;1
2018-05-11;212;235;0046;Svezia;1
2018-05-11;212;235;0020;Egitto;1
2018-05-11;212;235;00972;Israele;1
2018-05-12;249;248;0041;Svizzera;91
2018-05-12;249;248;0049;Germania;40
2018-05-12;249;248;0033;Francia;24
2018-05-12;249;248;001;USA / Canada;21
2018-05-12;249;248;007;Federazione Russa;20
2018-05-12;249;248;0044;Gran Bretagna;15
2018-05-12;249;248;0034;Spagna;4
2018-05-12;249;248;00351;Portogallo;4
2018-05-12;249;248;00356;Malta;4
2018-05-12;249;248;0036;Ungheria;3
2018-05-12;249;248;0031;Paesi Bassi (Olanda);3
2018-05-12;249;248;0090;Turchia;3
2018-05-12;249;248;0091;India;3
2018-05-12;249;248;00352;Lussemburgo;2
2018-05-12;249;248;00355;Albania;2
2018-05-12;249;248;00386;Slovenia;2
2018-05-12;249;248;00972;Israele;2
2018-05-12;249;248;0030;Grecia;2
2018-05-12;249;248;0032;Belgio;1
2018-05-12;249;248;0043;Austria;1
2018-05-12;249;248;00421;Slovacchia;1
2018-05-13;172;173;0041;Svizzera;52
2018-05-13;172;173;0049;Germania;32
2018-05-13;172;173;001;USA / Canada;19
2018-05-13;172;173;007;Federazione Russa;14
2018-05-13;172;173;0091;India;11
2018-05-13;172;173;0044;Gran Bretagna;8
2018-05-13;172;173;0033;Francia;6
2018-05-13;172;173;0090;Turchia;6
2018-05-13;172;173;00351;Portogallo;4
2018-05-13;172;173;0031;Paesi Bassi (Olanda);3
2018-05-13;172;173;0032;Belgio;3
2018-05-13;172;173;0034;Spagna;2
2018-05-13;172;173;0020;Egitto;2
2018-05-13;172;173;00421;Slovacchia;2
2018-05-13;172;173;0036;Ungheria;2
2018-05-13;172;173;00299;Groenlandia;1
2018-05-13;172;173;00355;Albania;1
2018-05-13;172;173;00356;Malta;1
2018-05-13;172;173;00216;Tunisia;1
2018-05-13;172;173;0030;Grecia;1
2018-05-13;172;173;00352;Lussemburgo;1
2018-05-13;172;173;0045;Danimarca;1
2018-05-14;143;106;0049;Germania;26
2018-05-14;143;106;0041;Svizzera;15
2018-05-14;143;106;001;USA / Canada;13
2018-05-14;143;106;007;Federazione Russa;11
2018-05-14;143;106;0044;Gran Bretagna;9
2018-05-14;143;106;0033;Francia;6
2018-05-14;143;106;00351;Portogallo;5
2018-05-14;143;106;0034;Spagna;4
2018-05-14;143;106;00355;Albania;3
2018-05-14;143;106;0090;Turchia;3
2018-05-14;143;106;0091;India;2
2018-05-14;143;106;00385;Croazia;2
2018-05-14;143;106;0031;Paesi Bassi (Olanda);2
2018-05-14;143;106;0046;Svezia;1
2018-05-14;143;106;0036;Ungheria;1
2018-05-14;143;106;0020;Egitto;1
2018-05-14;143;106;0045;Danimarca;1
2018-05-14;143;106;0081;Giappone;1
2018-05-15;199;102;0049;Germania;20
2018-05-15;199;102;007;Federazione Russa;14
2018-05-15;199;102;0041;Svizzera;13
2018-05-15;199;102;0033;Francia;11
2018-05-15;199;102;0044;Gran Bretagna;11
2018-05-15;199;102;0091;India;11
2018-05-15;199;102;001;USA / Canada;5
2018-05-15;199;102;0090;Turchia;3
2018-05-15;199;102;0081;Giappone;2
2018-05-15;199;102;0030;Grecia;2
2018-05-15;199;102;0036;Ungheria;2
2018-05-15;199;102;0061;Australia;2
2018-05-15;199;102;00421;Slovacchia;1
2018-05-15;199;102;0034;Spagna;1
2018-05-15;199;102;00352;Lussemburgo;1
2018-05-15;199;102;0045;Danimarca;1
2018-05-15;199;102;00972;Israele;1
2018-05-15;199;102;0031;Paesi Bassi (Olanda);1
2018-05-16;125;64;001;USA / Canada;12
2018-05-16;125;64;0049;Germania;11
2018-05-16;125;64;0033;Francia;11
2018-05-16;125;64;0041;Svizzera;10
2018-05-16;125;64;0044;Gran Bretagna;5
2018-05-16;125;64;007;Federazione Russa;3
2018-05-16;125;64;0031;Paesi Bassi (Olanda);2
2018-05-16;125;64;0030;Grecia;2
2018-05-16;125;64;0032;Belgio;1
2018-05-16;125;64;0034;Spagna;1
2018-05-16;125;64;00355;Albania;1
2018-05-16;125;64;0045;Danimarca;1
2018-05-16;125;64;0090;Turchia;1
2018-05-16;125;64;0091;India;1
2018-05-16;125;64;0061;Australia;1
2018-05-16;125;64;00351;Portogallo;1
2018-05-17;188;80;0049;Germania;16
2018-05-17;188;80;007;Federazione Russa;15
2018-05-17;188;80;001;USA / Canada;9
2018-05-17;188;80;0044;Gran Bretagna;8
2018-05-17;188;80;0033;Francia;7
2018-05-17;188;80;0041;Svizzera;5
2018-05-17;188;80;0034;Spagna;3
2018-05-17;188;80;0090;Turchia;3
2018-05-17;188;80;00972;Israele;2
2018-05-17;188;80;00355;Albania;2
2018-05-17;188;80;0061;Australia;2
2018-05-17;188;80;0091;India;1
2018-05-17;188;80;00974;Qatar;1
2018-05-17;188;80;00351;Portogallo;1
2018-05-17;188;80;0020;Egitto;1
2018-05-17;188;80;0030;Grecia;1
2018-05-17;188;80;0031;Paesi Bassi (Olanda);1
2018-05-17;188;80;00385;Croazia;1
2018-05-17;188;80;0043;Austria;1
2018-05-18;211;135;0041;Svizzera;32
2018-05-18;211;135;0049;Germania;28
2018-05-18;211;135;001;USA / Canada;16
2018-05-18;211;135;0044;Gran Bretagna;13
2018-05-18;211;135;007;Federazione Russa;12
2018-05-18;211;135;0033;Francia;10
2018-05-18;211;135;0034;Spagna;4
2018-05-18;211;135;0091;India;4
2018-05-18;211;135;0061;Australia;3
2018-05-18;211;135;00972;Israele;3
2018-05-18;211;135;0090;Turchia;2
2018-05-18;211;135;0092;Pakistan;1
2018-05-18;211;135;0045;Danimarca;1
2018-05-18;211;135;00974;Qatar;1
2018-05-18;211;135;00351;Portogallo;1
2018-05-18;211;135;0043;Austria;1
2018-05-18;211;135;0020;Egitto;1
2018-05-18;211;135;0030;Grecia;1
2018-05-18;211;135;0036;Ungheria;1
2018-05-19;197;233;0041;Svizzera;85
2018-05-19;197;233;0049;Germania;41
2018-05-19;197;233;001;USA / Canada;28
2018-05-19;197;233;0033;Francia;15
2018-05-19;197;233;007;Federazione Russa;10
2018-05-19;197;233;0034;Spagna;8
2018-05-19;197;233;0091;India;7
2018-05-19;197;233;0044;Gran Bretagna;7
2018-05-19;197;233;00972;Israele;6
2018-05-19;197;233;00351;Portogallo;4
2018-05-19;197;233;0090;Turchia;3
2018-05-19;197;233;0031;Paesi Bassi (Olanda);3
2018-05-19;197;233;0061;Australia;3
2018-05-19;197;233;0043;Austria;2
2018-05-19;197;233;00356;Malta;2
2018-05-19;197;233;00358;Finlandia;2
2018-05-19;197;233;0036;Ungheria;1
2018-05-19;197;233;0081;Giappone;1
2018-05-19;197;233;0032;Belgio;1
2018-05-19;197;233;0030;Grecia;1
2018-05-19;197;233;00423;Liechtenstein;1
2018-05-19;197;233;00352;Lussemburgo;1
2018-05-19;197;233;00354;Islanda;1
2018-05-20;184;222;0041;Svizzera;89
2018-05-20;184;222;0049;Germania;41
2018-05-20;184;222;007;Federazione Russa;21
2018-05-20;184;222;001;USA / Canada;16
2018-05-20;184;222;0091;India;10
2018-05-20;184;222;0033;Francia;10
2018-05-20;184;222;0044;Gran Bretagna;7
2018-05-20;184;222;0090;Turchia;5
2018-05-20;184;222;00421;Slovacchia;4
2018-05-20;184;222;0043;Austria;3
2018-05-20;184;222;0034;Spagna;3
2018-05-20;184;222;00972;Israele;2
2018-05-20;184;222;00352;Lussemburgo;2
2018-05-20;184;222;0036;Ungheria;2
2018-05-20;184;222;00385;Croazia;1
2018-05-20;184;222;00351;Portogallo;1
2018-05-20;184;222;00356;Malta;1
2018-05-20;184;222;00355;Albania;1
2018-05-20;184;222;0061;Australia;1
2018-05-20;184;222;0030;Grecia;1
2018-05-20;184;222;0031;Paesi Bassi (Olanda);1
2018-05-21;196;187;0041;Svizzera;68
2018-05-21;196;187;0049;Germania;38
2018-05-21;196;187;001;USA / Canada;16
2018-05-21;196;187;007;Federazione Russa;15
2018-05-21;196;187;0033;Francia;10
2018-05-21;196;187;0044;Gran Bretagna;10
2018-05-21;196;187;0091;India;10
2018-05-21;196;187;00352;Lussemburgo;4
2018-05-21;196;187;0031;Paesi Bassi (Olanda);3
2018-05-21;196;187;0032;Belgio;2
2018-05-21;196;187;00972;Israele;2
2018-05-21;196;187;0061;Australia;2
2018-05-21;196;187;00355;Albania;1
2018-05-21;196;187;0036;Ungheria;1
2018-05-21;196;187;0043;Austria;1
2018-05-21;196;187;0092;Pakistan;1
2018-05-21;196;187;0034;Spagna;1
2018-05-21;196;187;0030;Grecia;1
2018-05-21;196;187;0081;Giappone;1
2018-05-22;171;110;0049;Germania;39
2018-05-22;171;110;001;USA / Canada;14
2018-05-22;171;110;0044;Gran Bretagna;13
2018-05-22;171;110;007;Federazione Russa;11
2018-05-22;171;110;0091;India;8
2018-05-22;171;110;0041;Svizzera;4
2018-05-22;171;110;0033;Francia;3
